rank,cum_expected_profit
1709,15020.879583877313
1710,15020.98893525609
1711,15021.096611739284
1712,15021.198885399333
1713,15021.300598207834
1714,15021.401372587732
1715,15021.498820660774
1716,15021.59560632934
1717,15021.690877087318
1718,15021.779346217596
1719,15021.86640682051
1720,15021.94993536312
1721,15022.031704953331
1722,15022.112626205719
1723,15022.19310184155
1724,15022.269950349593
1725,15022.346538881196
1726,15022.422082150953
1727,15022.489866796506
1728,15022.55295173123
1729,15022.610661586159
1730,15022.667386648469
1731,15022.723618446016
1732,15022.776479456503
1733,15022.827357762382
1734,15022.877970892096
1735,15022.927161034551
1736,15022.972392442498
1737,15023.013606045031
1738,15023.053769580178
1739,15023.091855789624
1740,15023.128632721482
1741,15023.164289245044
1742,15023.199147773319
1743,15023.232915789304
1744,15023.265779873738
1745,15023.297620889165
1746,15023.325658936394
1747,15023.352339837726
1748,15023.372522658292
1749,15023.389524491022
1750,15023.405150603416
1751,15023.420631031286
1752,15023.434803958944
1753,15023.445041595905
1754,15023.449425390567
1755,15023.452450253719
1756,15023.454888894625
1757,15023.457021272603
1758,15023.45074046746
1759,15023.440591249437
1760,15023.430391615262
1761,15023.420101605901
1762,15023.406568637532
1763,15023.391347530182
1764,15023.375696878493
1765,15023.357679234301
1766,15023.337530263996
1767,15023.303882546148
1768,15023.268345873095
1769,15023.229492493378
1770,15023.189976364123
1771,15023.15035364892
1772,15023.1084274494
1773,15023.064829618244
1774,15023.016868561226
1775,15022.966422002266
1776,15022.913183008584
1777,15022.857156184464
1778,15022.795140886572
1779,15022.731574089987
1780,15022.667910737564
1781,15022.60313990066
1782,15022.537298284575
1783,15022.46983201061
1784,15022.400071538634
1785,15022.323531399326
1786,15022.24569379229
1787,15022.167281977856
1788,15022.08796062057
1789,15022.00814617071
1790,15021.925657610707
1791,15021.841259821518
1792,15021.755546472674
1793,15021.666563200437
1794,15021.574510272321
1795,15021.48193272091
1796,15021.385106433236
1797,15021.285125366963
1798,15021.18053940902
1799,15021.067407376195
1800,15020.950869883998
1801,15020.831851681407
1802,15020.7101487674
1803,15020.586321321365
1804,15020.454284508189
1805,15020.320158187355
1806,15020.185019486114
1807,15020.04636775335
1808,15019.90364164623
1809,15019.750925126602
1810,15019.596205102871
1811,15019.439022192553
1812,15019.280198165443
1813,15019.120581828294
1814,15018.96094460158
1815,15018.798904022342
1816,15018.636730849139
1817,15018.473798427327
1818,15018.306462859911
1819,15018.136988390748
1820,15017.966380576378
1821,15017.789922297747
1822,15017.612921847083
1823,15017.435224660825
1824,15017.25307129464
1825,15017.069419324265
1826,15016.883391100791
1827,15016.69548535709
1828,15016.500253160677
1829,15016.301559894893
1830,15016.101326858936
1831,15015.900917940546
1832,15015.698221346494
1833,15015.495268559296
1834,15015.290874871107
1835,15015.085813289239
1836,15014.877202112482
1837,15014.667554515561
1838,15014.455707165407
1839,15014.242061749112
1840,15014.028182611022
1841,15013.813852836907
1842,15013.594377753263
1843,15013.373988899066
1844,15013.151982218955
1845,15012.929354587046
1846,15012.704157876662
1847,15012.47818736295
1848,15012.251591222286
1849,15012.024193654292
1850,15011.79260617034
1851,15011.560820745186
1852,15011.326745690603
1853,15011.092135615372
1854,15010.855520773293
1855,15010.617446737488
1856,15010.378947993246
1857,15010.139956699184
1858,15009.900741120387
1859,15009.659313522714
1860,15009.415014557278
1861,15009.168053300262
1862,15008.917153010065
1863,15008.66616834568
1864,15008.413437651692
1865,15008.15752405439
1866,15007.901531130276
1867,15007.644932641655
1868,15007.385548947528
1869,15007.125175003166
1870,15006.862001612495
1871,15006.598314866882
1872,15006.331822037255
1873,15006.064700366258
1874,15005.796465439784
1875,15005.528115749366
1876,15005.256518632392
1877,15004.984467594963
1878,15004.711753440059
1879,15004.435480318178
1880,15004.158953357186
1881,15003.8798202543
1882,15003.600132619531
1883,15003.312292896624
1884,15003.024073206527
1885,15002.734831895432
1886,15002.444135200201
1887,15002.14957259694
1888,15001.85265285414
1889,15001.555304291362
1890,15001.25666340946
1891,15000.956950209571
1892,15000.657054980991
1893,15000.355777529247
1894,15000.054383947667
1895,14999.751895328413
1896,14999.444342835974
1897,14999.135870232083
1898,14998.825868313997
1899,14998.51519458284
1900,14998.20412416842
1901,14997.888499893776
1902,14997.570682946458
1903,14997.249894977918
1904,14996.928181324709
1905,14996.604695006044
1906,14996.279959923622
1907,14995.955097230672
1908,14995.624824596372
1909,14995.292438792208
1910,14994.960006787383
1911,14994.626957468572
1912,14994.292547339204
1913,14993.949279754317
1914,14993.60452289696
1915,14993.258578219578
1916,14992.909691919072
1917,14992.555097097886
1918,14992.199766438258
1919,14991.843019302913
1920,14991.485760015155
1921,14991.126620685689
1922,14990.767416129853
1923,14990.400692617663
1924,14990.032377966796
1925,14989.658977049658
1926,14989.284369806472
1927,14988.909237832748
1928,14988.533982566183
1929,14988.158440450974
1930,14987.78167688037
1931,14987.404652135521
1932,14987.026176009702
1933,14986.642634906237
1934,14986.258554514909
1935,14985.873247545436
1936,14985.484553460175
1937,14985.093749847156
1938,14984.699709914878
1939,14984.304680836913
1940,14983.909337660798
1941,14983.513905079817
1942,14983.117918219044
1943,14982.720376201985
1944,14982.321989967908
1945,14981.92142855773
1946,14981.520758522947
1947,14981.118945623379
1948,14980.714922640549
1949,14980.303585870959
1950,14979.891570045455
1951,14979.478519662496
1952,14979.06092922017
1953,14978.642118856336
1954,14978.223165481488
1955,14977.800633452414
1956,14977.377069011436
1957,14976.952832002233
1958,14976.5154608437
1959,14976.077896000852
1960,14975.636019456859
1961,14975.192085608589
1962,14974.746402212271
1963,14974.300203878607
1964,14973.85255576521
1965,14973.400332923598
1966,14972.946793662435
1967,14972.48958815109
1968,14972.032228715168
1969,14971.574404771642
1970,14971.116278434249
1971,14970.65510692204
1972,14970.19129076937
1973,14969.725543753382
1974,14969.258209379119
1975,14968.787212219386
1976,14968.315647658834
1977,14967.843987387036
1978,14967.370170076681
1979,14966.892902941605
1980,14966.405868739108
1981,14965.916383564625
1982,14965.426305324436
1983,14964.934971860055
1984,14964.443230385119
1985,14963.950369324877
1986,14963.457463779547
1987,14962.962191039154
1988,14962.465969075312
1989,14961.969571779726
1990,14961.472348471489
1991,14960.975111688262
1992,14960.475880810489
1993,14959.975650082704
1994,14959.474989101049
1995,14958.972900591392
1996,14958.470145527483
1997,14957.963102313746
1998,14957.454056108334
1999,14956.944369002164
2000,14956.432176414963
2001,14955.919308210337
2002,14955.40589127571
2003,14954.892320419722
2004,14954.374139715937
2005,14953.854717266886
2006,14953.334395564732
2007,14952.81287931059
2008,14952.28984660446
2009,14951.76528456121
2010,14951.240341835688
2011,14950.71508290217
2012,14950.189211788875
2013,14949.662603372211
2014,14949.135157746348
2015,14948.607189308734
2016,14948.078410796395
2017,14947.547184963361
2018,14947.010556915262
2019,14946.471452397709
2020,14945.930803942761
2021,14945.389983985071
2022,14944.848629027734
2023,14944.30687750544
2024,14943.76475692596
2025,14943.221768388596
2026,14942.677962177137
2027,14942.133949584533
2028,14941.586107282612
2029,14941.037614584535
2030,14940.488945890284
2031,14939.938142949351
2032,14939.385002511659
2033,14938.830266702586
2034,14938.274823898088
2035,14937.71601346294
2036,14937.156723860737
2037,14936.597034242028
2038,14936.036661272994
2039,14935.476211705198
2040,14934.91445703489
2041,14934.352416628719
2042,14933.790186954026
2043,14933.227503228512
2044,14932.664616426136
2045,14932.09192849157
2046,14931.517868021761
2047,14930.94119594372
2048,14930.360864257056
2049,14929.779567289332
2050,14929.197873836902
2051,14928.615961816124
2052,14928.033984775311
2053,14927.451762448321
2054,14926.867654166197
2055,14926.283520870815
2056,14925.69845264999
2057,14925.111547099646
2058,14924.522742953228
2059,14923.932840984711
2060,14923.341741206877
2061,14922.749739841658
2062,14922.156113353878
2063,14921.561089003304
2064,14920.966017840645
2065,14920.370501342868
2066,14919.774788589144
2067,14919.178520299778
2068,14918.58222248524
2069,14917.985544200574
2070,14917.388417029442
2071,14916.789515925822
2072,14916.190385427319
2073,14915.590789354626
2074,14914.991063706138
2075,14914.388760240632
2076,14913.784511494716
2077,14913.178960081768
2078,14912.569508584314
2079,14911.959721682311
2080,14911.349064913193
2081,14910.738194926398
2082,14910.127165242373
2083,14909.51584332833
2084,14908.903249411474
2085,14908.290225209807
2086,14907.675765816504
2087,14907.06040531817
2088,14906.444702185177
2089,14905.828050576874
2090,14905.20875944768
2091,14904.585567690161
2092,14903.961982873887
2093,14903.33703319461
2094,14902.711749317532
2095,14902.082161921775
2096,14901.451994265924
2097,14900.821113245123
2098,14900.189680911686
2099,14899.558240244773
2100,14898.926461978537
2101,14898.294526264111
2102,14897.660324849796
2103,14897.024814521435
2104,14896.388987923438
2105,14895.750970166067
2106,14895.11167221964
2107,14894.470909528076
2108,14893.828073045048
2109,14893.18408298542
2110,14892.539400908201
2111,14891.894614391933
2112,14891.24922228663
2113,14890.603786393458
2114,14889.956531445652
2115,14889.308715877634
2116,14888.660866462937
2117,14888.010999537268
2118,14887.35919671192
2119,14886.70712826617
2120,14886.054729372776
2121,14885.399903727324
2122,14884.744988396567
2123,14884.090031015257
2124,14883.432677769197
2125,14882.7751628869
2126,14882.117251923435
2127,14881.45902381351
2128,14880.800525591683
2129,14880.141554347236
2130,14879.48223471278
2131,14878.822018446821
2132,14878.159919862042
2133,14877.497490155738
2134,14876.832771001187
2135,14876.16779405457
2136,14875.502129723613
2137,14874.83313445336
2138,14874.162887819595
2139,14873.491995858118
2140,14872.819264020985
2141,14872.145081729566
2142,14871.47055882568
2143,14870.79558458849
2144,14870.118350906792
2145,14869.44086064269
2146,14868.763368921851
2147,14868.083131902138
2148,14867.402344244385
2149,14866.718724784942
2150,14866.034721972454
2151,14865.347537059684
2152,14864.659718606243
2153,14863.969263157891
2154,14863.276756574147
2155,14862.583966144926
2156,14861.890083929502
2157,14861.195999840305
2158,14860.501007008761
2159,14859.80560836415
2160,14859.109674820667
2161,14858.412773103044
2162,14857.71540905049
2163,14857.015660029052
2164,14856.3157094247
2165,14855.615286207527
2166,14854.914362277535
2167,14854.213330779174
2168,14853.510814206846
2169,14852.807771304293
2170,14852.103723287195
2171,14851.399382657897
2172,14850.69398455795
2173,14849.988531805582
2174,14849.282199610083
2175,14848.575632919736
2176,14847.86904953791
2177,14847.161994496944
2178,14846.454008826142
2179,14845.742534141364
2180,14845.029712751715
2181,14844.31668461197
2182,14843.600764347559
2183,14842.883155303934
2184,14842.16434634382
2185,14841.444833584834
2186,14840.723537351938
2187,14840.000413223193
2188,14839.277111859383
2189,14838.553097578832
2190,14837.829044466724
2191,14837.104793373992
2192,14836.378397274017
2193,14835.650531430723
2194,14834.920604512674
2195,14834.188493909582
2196,14833.45583790328
2197,14832.722557172514
2198,14831.98691975814
2199,14831.251164911375
2200,14830.514225879626
2201,14829.776320102632
2202,14829.03833611514
2203,14828.2989536987
2204,14827.55847684677
2205,14826.815735811859
2206,14826.07229628806
2207,14825.327189600519
2208,14824.581582829062
2209,14823.835953620948
2210,14823.090294332806
2211,14822.343777878192
2212,14821.593874639862
2213,14820.843589220003
2214,14820.092228007426
2215,14819.340361185521
2216,14818.587522381376
2217,14817.834496235282
2218,14817.080435239643
2219,14816.3257233076
2220,14815.5708981538
2221,14814.815848152692
2222,14814.060626634673
2223,14813.30531599516
2224,14812.548826754823
2225,14811.791319381835
2226,14811.033348118617
2227,14810.27284059216
2228,14809.511339147291
2229,14808.74927153713
2230,14807.986338229528
2231,14807.222320549077
2232,14806.454473794362
2233,14805.685752166812
2234,14804.91701055975
2235,14804.147699022442
2236,14803.377595304342
2237,14802.606198881553
2238,14801.834722603482
2239,14801.062827516658
2240,14800.2908158893
2241,14799.518608403772
2242,14798.745298480808
2243,14797.971270122382
2244,14797.197116831649
2245,14796.421622799153
2246,14795.644178668435
2247,14794.865834736802
2248,14794.087395518034
2249,14793.308811626492
2250,14792.529736217415
2251,14791.75026039641
2252,14790.968984485511
2253,14790.187597920623
2254,14789.404940323635
2255,14788.619707830325
2256,14787.832103572715
2257,14787.043249649576
2258,14786.253994342791
2259,14785.464406996125
2260,14784.674358658136
2261,14783.8831279429
2262,14783.091664096359
2263,14782.299669801047
2264,14781.505746174937
2265,14780.708449982472
2266,14779.910926446468
2267,14779.113336148332
2268,14778.315663791478
2269,14777.51307257646
2270,14776.710346455273
2271,14775.906695986007
2272,14775.102990309548
2273,14774.2983685625
2274,14773.492778870967
2275,14772.68611955614
2276,14771.879133956403
2277,14771.072089790217
2278,14770.263509194401
2279,14769.454444042423
2280,14768.644043376653
2281,14767.833246441809
2282,14767.021912975115
2283,14766.209995602287
2284,14765.397662707393
2285,14764.585068389833
2286,14763.772088437241
2287,14762.958811758808
2288,14762.145117713224
2289,14761.331205673467
2290,14760.516554589178
2291,14759.701112686484
2292,14758.884908730923
2293,14758.066791849516
2294,14757.247871423431
2295,14756.428678355762
2296,14755.60931126038
2297,14754.789599163194
2298,14753.969578092281
2299,14753.149483248339
2300,14752.329247715912
2301,14751.508282312747
2302,14750.687240939988
2303,14749.865751572717
2304,14749.043993140425
2305,14748.221978801572
2306,14747.399351743044
2307,14746.57634307485
2308,14745.753304370484
2309,14744.93005362335
2310,14744.105836444793
2311,14743.281213464983
2312,14742.456230266347
2313,14741.629029839509
2314,14740.801793557905
2315,14739.972786771608
2316,14739.143508522824
2317,14738.313458690862
2318,14737.482179693912
2319,14736.649622252753
2320,14735.81648085648
2321,14734.982226818436
2322,14734.147778623796
2323,14733.312691138584
2324,14732.472893007296
2325,14731.631103309166
2326,14730.78928988589
2327,14729.947439650166
2328,14729.10529309372
2329,14728.261765669615
2330,14727.417769831589
2331,14726.57350690711
2332,14725.729009916884
2333,14724.883313108
2334,14724.037456476446
2335,14723.191428551927
2336,14722.344538707135
2337,14721.497444340434
2338,14720.649614718619
2339,14719.801767794006
2340,14718.953022184625
2341,14718.104029128825
2342,14717.253345955181
2343,14716.402554233733
2344,14715.551729735585
2345,14714.699266326985
2346,14713.84627229889
2347,14712.993270987912
2348,14712.139409822346
2349,14711.285309412375
2350,14710.43115886417
2351,14709.576669740849
2352,14708.720513450517
2353,14707.864177411997
2354,14707.007523381886
2355,14706.150840217002
2356,14705.294095745196
2357,14704.436933688427
2358,14703.579172673235
2359,14702.721031543457
2360,14701.862321942886
2361,14701.00175613755
2362,14700.140577228305
2363,14699.279178492847
2364,14698.41746333781
2365,14697.555311682265
2366,14696.691415619964
2367,14695.82739604553
2368,14694.962738260096
2369,14694.097079300123
2370,14693.231085113703
2371,14692.364900604978
2372,14691.498619545246
2373,14690.631060050417
2374,14689.763209691808
2375,14688.894190392992
2376,14688.023048326699
2377,14687.150897535692
2378,14686.275413133613
2379,14685.399712632629
2380,14684.52369914127
2381,14683.647368279318
2382,14682.77095224662
2383,14681.893561782426
2384,14681.014732421165
2385,14680.134624262852
2386,14679.254441220794
2387,14678.374130059097
2388,14677.493735161217
2389,14676.608483457103
2390,14675.722837722598
2391,14674.836188154813
2392,14673.949500195708
2393,14673.061973617543
2394,14672.174246230272
2395,14671.284797203758
2396,14670.39398101269
2397,14669.501629417155
2398,14668.608996642479
2399,14667.715825401187
2400,14666.820835224096
2401,14665.924923631148
2402,14665.028638016971
2403,14664.131082675693
2404,14663.232171653832
2405,14662.332771584826
2406,14661.433166272518
2407,14660.533411334973
2408,14659.6330078338
2409,14658.732455568781
2410,14657.83131511938
2411,14656.929963243612
2412,14656.028439425167
2413,14655.12684987506
2414,14654.22339959088
2415,14653.319051130613
2416,14652.413841382957
2417,14651.50755006092
2418,14650.600594231144
2419,14649.692345006357
2420,14648.783139340982
2421,14647.87179571004
2422,14646.958792089128
2423,14646.045328938557
2424,14645.131408982195
2425,14644.215941144856
2426,14643.29902607934
2427,14642.381245587796
2428,14641.462935808082
2429,14640.544580526632
2430,14639.626173739152
2431,14638.707106594147
2432,14637.78792036328
2433,14636.8686672661
2434,14635.948884739526
2435,14635.028121258096
2436,14634.10730419079
2437,14633.186132772405
2438,14632.263177851682
2439,14631.339943038538
2440,14630.41614847543
2441,14629.491324856617
2442,14628.565211207328
2443,14627.638710894535
2444,14626.71192325369
2445,14625.784693286043
2446,14624.857375358626
2447,14623.929960221027
2448,14623.002348751157
2449,14622.074724590386
2450,14621.146273457227
2451,14620.217114407396
2452,14619.287556072168
2453,14618.35779887734
2454,14617.427801945665
2455,14616.49749211684
2456,14615.566761707023
2457,14614.634528992954
2458,14613.701973957115
2459,14612.768988553142
2460,14611.835196403335
2461,14610.899425129155
2462,14609.962193810514
2463,14609.024411080409
2464,14608.083317123619
2465,14607.141711969634
2466,14606.199688932209
2467,14605.257049322343
2468,14604.312095808351
2469,14603.365776871578
2470,14602.419358573494
2471,14601.47200559526
2472,14600.524169322347
2473,14599.576079037764
2474,14598.62788712914
2475,14597.679634393362
2476,14596.731274785194
2477,14595.782271888254
2478,14594.832005977
2479,14593.881062929373
2480,14592.929022905584
2481,14591.975459491765
2482,14591.021535323925
2483,14590.06678276941
2484,14589.111795331606
2485,14588.155669434896
2486,14587.198468532666
2487,14586.241025482963
2488,14585.283512352567
2489,14584.32429008669
2490,14583.363927620521
2491,14582.403130833702
2492,14581.441566151507
2493,14580.479052510476
2494,14579.516223911869
2495,14578.552067782735
2496,14577.587718723578
2497,14576.62270157853
2498,14575.657659692815
2499,14574.690913137509
2500,14573.723500807922
2501,14572.75596044797
2502,14571.78774877701
2503,14570.8188954532
2504,14569.848395762014
2505,14568.87597240735
2506,14567.90261929686
2507,14566.928869226951
2508,14565.954482349738
2509,14564.979833998254
2510,14564.004903478077
2511,14563.029508310392
2512,14562.052034667911
2513,14561.073751548434
2514,14560.09543358334
2515,14559.113703612991
2516,14558.13174764094
2517,14557.149695175758
2518,14556.165262436665
2519,14555.178885441646
2520,14554.19111134853
2521,14553.202979955082
2522,14552.213618816746
2523,14551.223863152381
2524,14550.232799394775
2525,14549.240950725783
2526,14548.248957966787
2527,14547.256094363249
2528,14546.262481503183
2529,14545.26839699637
2530,14544.274307640926
2531,14543.275221196876
2532,14542.276008650622
